author,post_time,topic,time_info,content,has_photo,has_video,like_count,reply_count,repost_count,share_count,view_count,followers_count,post_url,scrape_time,emojis,emoji_count,lang,scrape_time_origin,post_weekday,post_hour,viral,has_question,has_exclaim,is_subjective,sent_score_avg,sent_label_avg,sentiment_score,sentiment_label,is_subjective_post,is_satire_humor_simple,person_view,person_view_encoded
zzr0801_,2025年04月28日 15:07,,3小時,不是 我真的要瘋了vip是誰在搶的,False,False,16,0,0,0,1458,258,https://www.threads.net/@zzr0801_/post/DI-zaMCzZXk,2025年04月28日 15:07,,0,Ch,2025-04-28 15:07:00,Monday,15,0,False,False,True,0.185030221939087,negative,0.185030221939087,negative,True,False,1st,0
maco___51,2025年04月27日 11:41,,9小時,我會真誠的愛你 可以給我一個肯定的答案嗎？,False,False,6,0,0,0,496,11,https://www.threads.net/@maco___51/post/DI73BmSSIRP,2025年04月27日 11:41,,0,Ch,2025-04-27 11:41:00,Sunday,11,0,True,False,True,0.799187779426575,positive,0.752950578927994,positive,True,False,mixed,3
lucasbiubiubiubiu,2025年04月28日 11:27,,11小時,京东外卖真的是一次都没准时过，不是早半个小时就是晚半个小时😡,False,False,0,0,0,0,130,124,https://www.threads.net/@lucasbiubiubiubiu/post/DI-aKJZzWbE,2025年04月28日 11:27,😡,1,Ch,2025-04-28 11:27:00,Monday,11,0,False,False,True,0.0799267292022705,negative,0.0799267292022705,negative,True,False,none,4
vkviviko,2025年04月28日 15:27,,3小時,想買B區，但先刷到A區了，總之先匆匆結完帳，但是老姐姐我好想要座位啊😭總之6/20見了,False,False,6,0,0,1,740,7,https://www.threads.net/@vkviviko/post/DI-1nkZT6Bw,2025年04月28日 15:27,😭,1,Ch,2025-04-28 15:27:00,Monday,15,0,False,False,True,0.783024708628655,positive,0.783024708628655,positive,True,False,1st,0
daze_excursion,2025年04月28日 14:28,,5小時,回台灣腦袋持續當機還沒轉回來 前天在永和把「溪州市場」看成「澳洲市場」 昨天在唐吉訶德把「濃烈」看成「慘烈」 今天就差點把「寧夏夜市」跟「華西街夜市」搞混，因為我朋友剛好住在水原華西...,False,False,1,0,0,0,727,152,https://www.threads.net/@daze_excursion/post/DI-u6fGzOAQ,2025年04月28日 14:28,,0,Ch,2025-04-28 14:28:00,Monday,14,0,False,False,True,0.819859474897385,positive,0.819859474897385,positive,True,False,1st,0
anelimobiedok,2025年04月28日 13:35,,4小時,主啊，請將月經賜予那些自稱是小女孩的男同們😇,False,False,0,0,0,0,138,4,https://www.threads.net/@anelimobiedok/post/DI-o0hYpnh1,2025年04月28日 13:35,😇,1,Ch,2025-04-28 13:35:00,Monday,13,0,False,False,False,0.8474577242136,positive,0.8474577242136,positive,False,False,none,4
fi_ndyu_n,2025年04月28日 16:31,,2小時,想換換看⋯A1 2xx 可以換到後面坐席嗎嗚嗚 真的不想站著 隨便坐席都可以!!!能坐著就好 換不到就售～,False,False,3,2,4,0,791,26,https://www.threads.net/@fi_ndyu_n/post/DI-9AZvBlDx,2025年04月28日 16:31,,0,Ch,2025-04-28 16:31:00,Monday,16,0,False,True,True,0.146965354681015,negative,0.0678464770317078,negative,True,False,none,4
sp86.k,2025年04月29日 14:37,,1小時,妳犯錯我都原諒妳 為什麼我犯錯妳不能原諒我,False,False,4,0,0,0,113,1,https://www.threads.net/@sp86.k/post/DJBUsiZJgpV,2025年04月29日 14:37,,0,Ch,2025-04-29 14:37:00,Tuesday,14,0,False,False,True,0.0993227064609528,negative,0.0993227064609528,negative,True,False,1st,0
czc_.0626,2025年04月27日 10:12,czc_.0626,10小時,冷知識：女生會一直找自己喜歡的男生聊天 熱知識：男生不會喜歡上一直找他聊天的女生,False,False,768,18,54,121,29000,9,https://www.threads.net/@czc_.0626/post/DI7s0YczK3P,2025年04月27日 10:12,,0,Ch,2025-04-27 10:12:00,Sunday,10,1,False,False,True,0.975657016038895,positive,0.975657016038895,positive,True,False,3rd,2
mffutgunfwc0ur07431,2025年04月27日 14:11,,8小時,好煩 想打🫧沒有男生,False,False,23,0,0,3,2790,277,https://www.threads.net/@mffutgunfwc0ur07431/post/DI8IJSTywkM,2025年04月27日 14:11,🫧,1,Ch,2025-04-27 14:11:00,Sunday,14,0,False,False,True,0.240267753601074,negative,0.240267753601074,negative,True,False,none,4
yyyyttttt738,2025年04月28日 18:15,,5小時,明天賴子開泡泡,False,False,6,2,0,0,911,221,https://www.threads.net/@yyyyttttt738/post/DI_I5NMzKHa,2025年04月28日 18:15,,0,Ch,2025-04-28 18:15:00,Monday,18,0,False,False,False,0.753576308488846,positive,0.753576308488846,positive,False,False,none,4
judi.kuni,2025年04月27日 17:27,,4小時,超可愛 我在大巨蛋要去廁所 看到有萬斯穿兔的棒球衣還帶著savely 是該上去認親的程度😍,False,False,1,0,0,0,496,12,https://www.threads.net/@judi.kuni/post/DI8eluHznRi,2025年04月27日 17:27,😍,1,Ch,2025-04-27 17:27:00,Sunday,17,0,False,False,True,0.963370905518532,positive,0.963370905518532,positive,True,False,1st,0
kudoal,2025年04月28日 16:53,,6小時,感謝善良的露內感謝世界😭🙏🏻🙏🏻,False,False,10,0,0,0,1223,82,https://www.threads.net/@kudoal/post/DI-_f44y6dJ,2025年04月28日 16:53,😭🙏🏻🙏🏻,5,Ch,2025-04-28 16:53:00,Monday,16,0,False,False,False,0.78730427646637,positive,0.78730427646637,positive,False,False,none,4
weigavuqb,2025年04月29日 12:57,,2小時,先祝自己生日快樂 成年了該成熟點了,False,False,2,5,0,1,251,2,https://www.threads.net/@weigavuqb/post/DJBJUDcTff9,2025年04月29日 12:57,,0,Ch,2025-04-29 12:57:00,Tuesday,12,0,False,False,False,0.978683084249497,positive,0.978683084249497,positive,False,False,none,4
zayyynab_,2025年04月27日 20:28,,38分鐘,"Afsanay ab likhta nahi hon, Main dunya ko dikhta nahi hon 🩶 3",False,False,3,0,0,0,138,239,https://www.threads.net/@zayyynab_/post/DI8zTSNsOuP,2025年04月27日 20:28,🩶,1,so,2025-04-27 20:28:00,Sunday,20,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
btjk.tk,2025年04月27日 19:03,,1小時,ZELENSKY FOR THE NOBEL PRIZE! TNA,False,False,111,0,1,0,1135,5322,https://www.threads.net/@btjk.tk/post/DI8pmpeC1QW,2025年04月27日 19:03,,0,sk,2025-04-27 19:03:00,Sunday,19,0,False,True,False,0.5,neutral,0.5,neutral,False,False,none,4
jujubolsai,2025年04月28日 15:42,,7小時,Kktix 呢啲唧牙膏式售票方法幾時先喺呢個世界上消失,False,False,5,1,0,0,669,82,https://www.threads.net/@jujubolsai/post/DI-3ZnkPV-K,2025年04月28日 15:42,,0,Ch,2025-04-28 15:42:00,Monday,15,0,False,False,False,0.814806967973709,positive,0.814806967973709,positive,False,False,none,4
mbti_jsdg,2025年04月27日 22:00,,21小時,早知道我就買vip我好想跟哥哥們握手💔,False,False,10,3,0,1,924,1,https://www.threads.net/@mbti_jsdg/post/DI89zpUJVwM,2025年04月27日 22:00,💔,1,Ch,2025-04-27 22:00:00,Sunday,22,0,False,False,True,0.847157860994339,positive,0.847157860994339,positive,True,False,1st,0
j3r0m3297,2025年04月29日 13:15,NBA Playoffs,2小時,Warriors win 💪 1 to go 😱,False,False,7,0,0,0,10000,11,https://www.threads.net/@j3r0m3297/post/DJBLR9gzWt6,2025年04月29日 13:15,💪😱,2,tl,2025-04-29 13:15:00,Tuesday,13,1,False,False,False,0.485,neutral,0.485,neutral,False,False,none,4
_chi_11.8,2025年04月27日 22:50,,20小時,超好笑 剛看完演唱會立馬滑到#退坑售,False,False,1,0,0,0,515,261,https://www.threads.net/@_chi_11.8/post/DI9DjaFBk08,2025年04月27日 22:50,,0,Ch,2025-04-27 22:50:00,Sunday,22,0,False,False,True,0.229759931564331,negative,0.229759931564331,negative,True,False,none,4
_jinnnnii_,2025年04月28日 04:58,,18小時,不是很想看演唱會 這一年受夠了.,False,False,8,0,0,0,534,466,https://www.threads.net/@_jinnnnii_/post/DI9tnxgT9rn,2025年04月28日 04:58,,0,Ch,2025-04-28 04:58:00,Monday,4,0,False,False,True,0.963588714599609,positive,0.963588714599609,positive,True,False,none,4
tako5o4,2025年04月28日 14:34,,4小時,等一下3:00要搶票了 我還在我們學校大閱覽室🥹 希望我姐跟他朋友可以搶到,False,False,8,0,0,0,499,102,https://www.threads.net/@tako5o4/post/DI-vjeZyBdo,2025年04月28日 14:34,🥹,1,Ch,2025-04-28 14:34:00,Monday,14,0,False,False,True,0.826188373565674,positive,0.826188373565674,positive,True,False,mixed,3
8.etthr_,2025年04月28日 03:56,,19小時,一看到我的國文考卷就想笑。,False,False,1,1,0,0,277,145,https://www.threads.net/@8.etthr_/post/DI9mkmDTkDp,2025年04月28日 03:56,,0,Ch,2025-04-28 03:56:00,Monday,3,0,False,False,True,0.144091665744782,negative,0.1266930103302,negative,True,True,1st,0
vi0624v,2025年04月27日 23:29,,20小時,具🫧直播 具：如果能長到像珉熙一樣身高的話當然好 可以從首爾看到濟州島 我的話？？大概能看到釜山,False,False,20,0,0,1,806,307,https://www.threads.net/@vi0624v/post/DI9IAXeP901,2025年04月27日 23:29,🫧,1,Ch,2025-04-27 23:29:00,Sunday,23,0,True,False,True,0.890909567475319,positive,0.834110110998154,positive,True,False,1st,0
2n.l81,2025年04月27日 02:36,,17小時,真的真的很喜歡被別人摸頭欸 有一種安全感😳 而且有一種幸福感,False,False,26,4,2,2,598,5,https://www.threads.net/@2n.l81/post/DI64mSoT77S,2025年04月27日 02:36,😳,1,Ch,2025-04-27 02:36:00,Sunday,2,0,False,False,True,0.785822522044182,positive,0.785822522044182,positive,True,False,none,4
snow_fsrm,2025年04月28日 18:23,,5小時,今天好像又有不太OK的消息，如果某位歌手想以中國主要市場，那麼的確不需要台灣歌迷，我們也不用跪。翻譯 snow_fsrm 1天 我的河道上都是兩位可愛的日本男生脆文れん (•̀ᴗ• ) 一位是永瀬廉，另一位是在Legacy Taipei舉辦演唱會的 れん（Ren）,False,False,15,0,0,0,2186,163,https://www.threads.net/@snow_fsrm/post/DI_Jw9vPXJA,2025年04月28日 18:23,,0,Ch,2025-04-28 18:23:00,Monday,18,0,False,False,True,0.880143329501152,positive,0.829458355903626,positive,True,True,1st,0
solstice3.3,2025年04月28日 12:43,,10小時,这个软件很容易不小心左滑退出，有点影响我视奸了,False,False,10,0,0,0,1345,21,https://www.threads.net/@solstice3.3/post/DI-i287hbmv,2025年04月28日 12:43,,0,Ch,2025-04-28 12:43:00,Monday,12,0,False,False,True,0.167080521583557,negative,0.167080521583557,negative,True,False,1st,0
yan.k1006_,2025年04月27日 23:07,,19小時,欸！拜託快點實施是會員的優先購票好嗎？那些跟風的不要來亂，真的很可憐,False,False,0,0,0,0,1087,232,https://www.threads.net/@yan.k1006_/post/DI9FdnjTpOO,2025年04月27日 23:07,,0,Ch,2025-04-27 23:07:00,Sunday,23,0,True,True,True,0.382609069347382,neutral,0.0791621506214142,negative,True,True,none,4
candy.runa_elf_sone,2025年04月27日 16:47,,5小時,昨天上班前搞小屁孩來不及化妝，臨時抓了化妝包，打算等5:00下班一邊趕機捷一邊化。 結果5:00一下班大塞車，於是直接改變計畫趕高鐵再轉機捷。 如果昨天妳是在前往東海岸路上，看到一個完全不顧他人眼光，對着沿路鏡子能反光的物體塗抹的人，是的。是我🫣🫣🫣,False,False,11,2,0,2,667,127,https://www.threads.net/@candy.runa_elf_sone/post/DI8aBxXSiqL,2025年04月27日 16:47,🫣🫣🫣,3,Ch,2025-04-27 16:47:00,Sunday,16,0,False,False,True,0.675350300967693,positive,0.804713666439056,positive,True,True,mixed,3
yi_ting_100193,2025年04月28日 16:42,,1小時,追星很神奇 可以連站五小時不吃不喝看完表演又瞬間不餓了 好處是會變瘦可以這樣說的嗎🤓,False,False,3,0,0,2,0,46,https://www.threads.net/@yi_ting_100193/post/DI--LJbPNhg,2025年04月28日 16:42,🤓,1,Ch,2025-04-28 16:42:00,Monday,16,0,False,False,True,0.947872877120972,positive,0.947872877120972,positive,True,False,none,4
luchuxian886,2025年04月27日 00:50,luchuxian886,19小時,朋友說 不要一直看脆 Meta一直在推那種低能文章讓你看 越看越低能,False,False,1,0,0,0,235,2,https://www.threads.net/@luchuxian886/post/DI6sfNoPIwG,2025年04月27日 00:50,,0,Ch,2025-04-27 00:50:00,Sunday,0,0,False,False,True,0.159148812294006,negative,0.159148812294006,negative,True,False,2nd,1
mandt.batavia,2025年04月27日 17:47,,2小時,Vancouver. Can we please stop the hate.,False,False,7,0,0,1,39000,117,https://www.threads.net/@mandt.batavia/post/DI8g0siISkC,2025年04月27日 17:47,,0,en,2025-04-27 17:47:00,Sunday,17,1,False,False,False,0.5,neutral,0.5,neutral,True,False,1st,0
worldwidehandsome_ismyhusband,2025年04月28日 20:32,,2小時,幹不行了越想越覺得男偶像要還我錢都賣不掉超可悲,False,False,2,3,0,0,213,59,https://www.threads.net/@worldwidehandsome_ismyhusband/post/DI_Yf5cyN8m,2025年04月28日 20:32,,0,Ch,2025-04-28 20:32:00,Monday,20,0,False,False,True,0.0222035050392151,negative,0.0222035050392151,negative,True,False,1st,0
nova.from.an,2025年04月28日 16:41,,7小時,跟很會搶票的朋友一邊 聊天一邊搶好&TEAM了.. 是想要的vip區只是序號很大~ 中途本想直接買座位區，還刷到第一排的座位 但想說第一次看&TEAM 應該還是要vip區吧，(那個爛到死的場地).. 我以為會員可以買四張票 但實際只能結一次帳 也是蠻妙的 現在看vip也都還有票 希望票能都賣完呀...,False,False,6,0,0,0,1191,72,https://www.threads.net/@nova.from.an/post/DI--KqMpyno,2025年04月28日 16:41,,0,Ch,2025-04-28 16:41:00,Monday,16,0,False,False,True,0.972369313240051,positive,0.972369313240051,positive,True,False,1st,0
czc_.0626,2025年04月27日 17:52,,3小時,你的聊天室 “14小時前傳送” “3小時前看過” 別人的聊天室 “9+則訊息” “回覆你的限時動態” ’‘回覆你的便利貼’‘,False,False,716,1,76,57,8722,9,https://www.threads.net/@czc_.0626/post/DI8hZAjTx9J,2025年04月27日 17:52,,0,Ch,2025-04-27 17:52:00,Sunday,17,0,False,False,True,0.807639598846436,positive,0.807639598846436,positive,True,False,2nd,1
yyoursaya,2025年04月27日 18:58,,1小時,GOT THE JOB!!!!! 😭😭😭,False,False,4,2,0,0,207,12,https://www.threads.net/@yyoursaya/post/DI8o8BVNQZ3,2025年04月27日 18:58,😭😭😭,3,en,2025-04-27 18:58:00,Sunday,18,0,False,True,False,0.485,neutral,0.47,neutral,False,True,none,4
corybooker,2025年04月27日 10:25,,9小時,"We must stand up and speak out, not because something is left or right, but if it is right or wrong.",False,False,9916,139,536,17,110000,633639,https://www.threads.net/@corybooker/post/DI7uO7oM1ou,2025年04月27日 10:25,,0,en,2025-04-27 10:25:00,Sunday,10,1,False,False,False,0.5,neutral,0.5,neutral,True,False,none,4
__dytz.06,2025年04月29日 03:11,,12小時,希望不會後悔自己的決定。,False,False,2,1,0,0,227,70,https://www.threads.net/@__dytz.06/post/DJAGKdhSDwa,2025年04月29日 03:11,,0,Ch,2025-04-29 03:11:00,Tuesday,3,0,False,False,True,0.993516385555267,positive,0.994232952594757,positive,True,True,none,4
imranhvlog1,2025年04月27日 20:56,,16分鐘,Good evening everyone@highlight,False,False,0,0,0,0,564,0,https://www.threads.net/@imranhvlog1/post/DI82cU5zmtx,2025年04月27日 20:56,,0,en,2025-04-27 20:56:00,Sunday,20,0,False,False,False,0.5,neutral,0.5,neutral,True,False,none,4
strife.cloud.7,2025年04月28日 17:01,中信兄弟,1小時,誠徵04/30 比賽結束後共乘到台中高鐵站,False,False,0,0,0,0,592,25,https://www.threads.net/@strife.cloud.7/post/DI_AaKOyhea,2025年04月28日 17:01,,0,Ch,2025-04-28 17:01:00,Monday,17,0,False,False,False,0.863246858119965,positive,0.863246858119965,positive,False,False,none,4
gracewti,2025年04月28日 22:39,,42分鐘,好的，今年一樣要繳稅 👌,False,False,0,0,0,0,6754,18,https://www.threads.net/@gracewti/post/DI_nFtSTO6m,2025年04月28日 22:39,👌,1,Ch,2025-04-28 22:39:00,Monday,22,0,False,False,True,0.884404600262642,positive,0.884404600262642,positive,True,False,none,4
king880905,2025年04月27日 09:48,,12小時,起床先完成5K後準備來去看球賽了🔥,False,False,0,0,0,0,556,105,https://www.threads.net/@king880905/post/DI7qEjMBFbF,2025年04月27日 09:48,🔥,1,Ch,2025-04-27 09:48:00,Sunday,9,0,False,False,False,0.963995481729507,positive,0.963995481729507,positive,False,False,none,4
soph.iajac,2025年04月27日 18:00,This message is for you,3小時,I simply love you a lot 💕💕,False,False,10,0,0,0,764,150,https://www.threads.net/@soph.iajac/post/DI8iZZ7tc9N,2025年04月27日 18:00,💕💕,2,en,2025-04-27 18:00:00,Sunday,18,0,False,False,False,0.62,neutral,0.62,neutral,True,False,2nd,1
a_nchi.9,2025年04月27日 22:32,,19小時,我回看影片發現我根本拍超多李主演 疑似因為是拍其他人會一直曝光但拍他不會。。。,False,False,12,0,0,0,934,1408,https://www.threads.net/@a_nchi.9/post/DI9BgeFT4TX,2025年04月27日 22:32,,0,Ch,2025-04-27 22:32:00,Sunday,22,0,False,False,True,0.181345343589783,negative,0.189258933067322,negative,True,True,mixed,3
jnxindnkoan,2025年04月28日 09:34,,9小時,想起我之前跟一个非中国人朋友讲过油罐车运食用油事件，她吓得说以后再也不买中国牌子的油了。后来有一次我们一起去亚超，我拿了一瓶国产酱油，她说那不是中国牌子的油吗…… 我淡淡的：对啊，但是我都喝了二十多年地沟油了，还差这一点？,False,False,14,0,0,0,566,74,https://www.threads.net/@jnxindnkoan/post/DI-NOaHKulG,2025年04月28日 09:34,,0,Ch,2025-04-28 09:34:00,Monday,9,0,True,False,True,0.101344868540764,negative,0.0606018900871277,negative,True,True,mixed,3
cyy._0226,2025年04月27日 00:46,暗戀,21小時,下課時都在找你 找到了又會刻意避開,False,False,1088,1,148,84,10000,75,https://www.threads.net/@cyy._0226/post/DI6sD9Cy_86,2025年04月27日 00:46,,0,Ch,2025-04-27 00:46:00,Sunday,0,1,False,False,True,0.966175228357315,positive,0.966175228357315,positive,True,False,2nd,1
x__a.n16,2025年04月27日 23:10,,19小時,幹下次專場我真的會衝搖滾。,False,False,3,1,0,0,1175,105,https://www.threads.net/@x__a.n16/post/DI9Fyiuz6XI,2025年04月27日 23:10,,0,Ch,2025-04-27 23:10:00,Sunday,23,0,False,False,True,0.810273110866547,positive,0.793079823255539,positive,True,True,1st,0
_ynh.__,2025年04月27日 19:37,,22小時,幹沒去到大巨蛋快碎了 好想大喊應援,False,False,0,0,0,0,430,71,https://www.threads.net/@_ynh.__/post/DI8tfkEvVxk,2025年04月27日 19:37,,0,Ch,2025-04-27 19:37:00,Sunday,19,0,False,False,True,0.0842777490615845,negative,0.0842777490615845,negative,True,False,none,4
barb1elatkxz,2025年04月27日 19:19,,1小時,"I'm gonna crash out, I NEED ONLINE FRIENDS 🥀💔",False,False,16,15,0,0,688,3,https://www.threads.net/@barb1elatkxz/post/DI8ra1uyjm8,2025年04月27日 19:19,🥀💔,2,en,2025-04-27 19:19:00,Sunday,19,0,False,False,False,0.62,neutral,0.62,neutral,False,False,1st,0
mk_960723,2025年04月27日 18:48,,1小時,你可以不要喜歡上別人嗎 我會受不了的,False,False,2,0,0,0,192,1,https://www.threads.net/@mk_960723/post/DI8n2lyBWFX,2025年04月27日 18:48,,0,Ch,2025-04-27 18:48:00,Sunday,18,0,False,False,True,0.195707261562347,negative,0.195707261562347,negative,True,False,mixed,3
jkoizx___0630,2025年04月28日 09:16,,9小時,我現在腦袋全是遍地開花跟nmixx成員的臉,False,False,10,0,0,0,498,113,https://www.threads.net/@jkoizx___0630/post/DI-LKahSJMt,2025年04月28日 09:16,,0,Ch,2025-04-28 09:16:00,Monday,9,0,False,False,True,0.914539992809296,positive,0.914539992809296,positive,True,False,1st,0
