author,post_time,topic,time_info,content,has_photo,has_video,like_count,reply_count,repost_count,share_count,view_count,followers_count,post_url,scrape_time,emojis,emoji_count,lang,scrape_time_origin,post_weekday,post_hour,viral,has_question,has_exclaim
pat.krishnan,2025-05-01T01:11:46.000Z,,1小時,This will be a practice game for warriors bench,False,False,8,0,0,0,5295,79,https://www.threads.net/@pat.krishnan/post/DJF5BxjviPa,2025年05月01日 18:47,,0,en,2025-05-01 18:47:00.315721+08:00,Thursday,18,0,False,False
babelambo80,2025-05-01T00:54:26.000Z,,1小時,Prayers for family of people hurt falling out of the stands @ PNC Park,False,False,1,0,0,0,1720,6,https://www.threads.net/@babelambo80/post/DJF3C1UKqv_,2025年05月01日 18:47,,0,en,2025-05-01 18:47:16.224088+08:00,Thursday,18,0,False,False
10.2_.71___52.r,2025-05-01T01:13:01.000Z,,1小時,現在的脆： 一堆人在玩google,False,False,84,5,1,1,11000,1226,https://www.threads.net/@10.2_.71___52.r/post/DJF5K9OTzzp,2025年05月01日 18:47,,0,Ch,2025-05-01 18:47:32.302689+08:00,Thursday,18,1,False,False
bighankii,2025-05-01T00:37:53.000Z,,2小時,Warriors should have just forfeited this game 🤦🏽‍♂️,False,False,1,0,0,0,1228,0,https://www.threads.net/@bighankii/post/DJF1JnjsTEO,2025年05月01日 18:47,🤦🏽♂,3,en,2025-05-01 18:47:48.799131+08:00,Thursday,18,0,False,False
teruamako,2025-05-01T01:12:01.000Z,,1小時,マジで大沢たかお祭りすぎて笑う,False,False,1,0,0,0,3598,24,https://www.threads.net/@teruamako/post/DJF5DntTRxv,2025年05月01日 18:48,,0,ja,2025-05-01 18:48:04.608946+08:00,Thursday,18,0,False,False
yan._.0843,2025-05-01T02:02:50.000Z,高雄,45分鐘,這禮拜日有人想去看有病才會喜歡你或夏日最後的秘密嗎,False,False,11,5,0,1,9164,364,https://www.threads.net/@yan._.0843/post/DJF-34Hyddj,2025年05月01日 18:48,,0,Ch,2025-05-01 18:48:20.510641+08:00,Thursday,18,0,False,False
warau.happytorch,2025-05-01T00:08:55.000Z,大沢たかお祭り,2小時,私のXのTLが数日荒れておりますゆえ、大沢たかお祭りに癒されにきています。 ありがとう、世の中の母ちゃんたち！！ 王騎将軍大好きだなぁ〜,False,False,13,0,0,0,3306,171,https://www.threads.net/@warau.happytorch/post/DJFx1fwyf8f,2025年05月01日 18:48,,0,ja,2025-05-01 18:48:36.466158+08:00,Thursday,18,0,False,True
alfredv.salde,2025-05-01T00:43:01.000Z,,2小時,Let’s go Warriors win this one!,False,False,1,0,0,0,2150,112,https://www.threads.net/@alfredv.salde/post/DJF1vRYSAiq,2025年05月01日 18:48,,0,en,2025-05-01 18:48:52.427585+08:00,Thursday,18,0,False,True
curlyrissa21,2025-05-01T00:27:18.000Z,,2小時,WARRIORS gotta make there free throws!!!,False,False,7,0,0,0,1260,1987,https://www.threads.net/@curlyrissa21/post/DJFz8MDzgl2,2025年05月01日 18:49,,0,en,2025-05-01 18:49:08.144047+08:00,Thursday,18,0,False,True
kendrickperkins,2025-05-01T00:48:34.000Z,,2小時,Warriors should have left Jimmy at the Crib to get an extra days of rest and treatment to get Ready for Game 6!,False,False,228,12,2,1,22000,155508,https://www.threads.net/@kendrickperkins/post/DJF2X7dtpc2,2025年05月01日 18:49,,0,en,2025-05-01 18:49:23.924604+08:00,Thursday,18,1,False,True
cylenam,2025-05-01T00:41:57.000Z,Sports,2小時,Golden State is not looking good tonight.,False,False,3,0,0,1,9279,18,https://www.threads.net/@cylenam/post/DJF1ndQPfsk,2025年05月01日 18:49,,0,en,2025-05-01 18:49:39.780484+08:00,Thursday,18,0,False,False
nocoffee_noworkie,2025-05-01T00:03:18.000Z,NBAThreads,2小時,"Warriors off to a slow start tonight! Steph, Jimmy, where u at?",False,False,4,0,0,0,2760,20,https://www.threads.net/@nocoffee_noworkie/post/DJFxMXOT6IN,2025年05月01日 18:49,,0,en,2025-05-01 18:49:55.782306+08:00,Thursday,18,0,True,True
lingyuchia,2025-04-30T23:34:33.000Z,,3小時,最近天天都在過年喔？ 科技巨頭看起來只剩扶不起的google. 也是，我自己都不用了。 2,False,False,2,0,0,0,5790,40,https://www.threads.net/@lingyuchia/post/DJFt5z1ykUs,2025年05月01日 18:50,,0,Ch,2025-05-01 18:50:11.774928+08:00,Thursday,18,0,True,False
ako.ssss,2025-05-01T01:05:52.000Z,,1小時,大沢たかお祭りが 大沢たかおさんに届くと良いな,False,False,0,0,0,0,4766,254,https://www.threads.net/@ako.ssss/post/DJF4WqDB6Ww,2025年05月01日 18:50,,0,Ch,2025-05-01 18:50:27.672666+08:00,Thursday,18,0,False,False
kuroba.w,2025-05-01T00:21:05.000Z,,2小時,再怎麼討厭楊丞琳也不用去吹捧會打計程車司機的人,False,False,73,22,0,2,28000,95,https://www.threads.net/@kuroba.w/post/DJFzOqhTvrn,2025年05月01日 18:50,,0,Ch,2025-05-01 18:50:43.451180+08:00,Thursday,18,1,False,False
yu_iieo_c5,2025-05-01T01:26:29.000Z,,1小時,大沢たかお祭りってなんやねん笑 おもろすぎなんやけど笑 しかも、王騎だけじゃなくて先生も見かけたんやけど笑 大沢たかおが渋滞してる笑,False,False,5,0,0,0,3252,50,https://www.threads.net/@yu_iieo_c5/post/DJF6tmASfPi,2025年05月01日 18:50,,0,ja,2025-05-01 18:50:59.342432+08:00,Thursday,18,0,False,False
thebrandinicole,2025-04-30T23:44:50.000Z,,3小時,this warriors vs rockets game is already pissing me off. these refs are awful,False,False,66,6,2,0,2888,119,https://www.threads.net/@thebrandinicole/post/DJFvFC_pKRs,2025年05月01日 18:51,,0,en,2025-05-01 18:51:15.295239+08:00,Thursday,18,0,False,False
jay3do3,2025-05-01T00:18:48.000Z,,2小時,WARRIORS PLEASE STOP SHOOTING FUCKING 3s and go for the EASY 2 yall keep fuckin passing up,False,False,21,0,0,0,3921,104,https://www.threads.net/@jay3do3/post/DJFy94AxwVL,2025年05月01日 18:51,,0,en,2025-05-01 18:51:31.465133+08:00,Thursday,18,0,False,False
jw,2025-04-30T21:49:59.000Z,,5小時,The Warriors games starts at 4:30 today? Someone needs to go straight to jail.,False,False,114,32,7,2,5437,9399,https://www.threads.net/@jw/post/DJFh7-LzxgA,2025年05月01日 18:51,,0,en,2025-05-01 18:51:47.761063+08:00,Thursday,18,0,True,False
sndlstudio,2025-04-30T19:49:25.000Z,,7小時,"i want a little iced coffee and $1000,000",False,False,665,16,127,13,9099,22323,https://www.threads.net/@sndlstudio/post/DJFUI6Athbn,2025年05月01日 18:52,,0,en,2025-05-01 18:52:03.797693+08:00,Thursday,18,0,False,False
ganzhe_party,2025-05-01T00:20:51.000Z,,2小時,喔不！勇士落後30分 能有辦法像雷霆逆轉嗎,False,False,34,29,0,1,10000,694,https://www.threads.net/@ganzhe_party/post/DJFzM5Cyygi,2025年05月01日 18:52,,0,Ch,2025-05-01 18:52:19.953605+08:00,Thursday,18,1,False,True
rjintaiwan,2025-05-01T00:09:10.000Z,,2小時,Hey Terry Moran you lost terribly.,False,False,1,0,0,0,2365,625,https://www.threads.net/@rjintaiwan/post/DJFx3SyRY3H,2025年05月01日 18:52,,0,en,2025-05-01 18:52:35.909368+08:00,Thursday,18,0,False,False
_tc_xuan,2025-04-30T23:33:16.000Z,,3小時,好喜歡勞動節 這樣捷運會變很空,False,False,11,0,0,0,10000,78,https://www.threads.net/@_tc_xuan/post/DJFtwYoBqi9,2025年05月01日 18:52,,0,Ch,2025-05-01 18:52:57.172085+08:00,Thursday,18,1,False,False
yuzhuu,2025-05-01T02:21:46.000Z,,30分鐘,5/1勞動節強制上班但是整棟大樓都沒有冷氣🥹,False,False,1,0,0,0,217,18,https://www.threads.net/@yuzhuu/post/DJGBCfHTmjR,2025年05月01日 18:53,🥹,1,Ch,2025-05-01 18:53:13.408004+08:00,Thursday,18,0,False,False
newsusstock,2025-04-30T18:03:56.000Z,,8小時,Google執行長證實與蘋果洽談 Gemini有望整合進iOS系統 -news.cnyes.com,False,False,1,0,0,0,2110,73,https://www.threads.net/@newsusstock/post/DJFIEAKgAh0,2025年05月01日 18:53,,0,Ch,2025-05-01 18:53:29.261196+08:00,Thursday,18,0,False,False
abbienew,2025-05-01T01:03:46.000Z,,1小時,想問有在經營短影片的各位，臉書的短影片為何本來可以看到瀏覽人次（流量），最近都看不到了呀？問Chat gpt是說在更新中，大家有頭緒嗎？先謝謝大家回覆喔～🙏💗,False,False,0,0,0,0,884,668,https://www.threads.net/@abbienew/post/DJF4HM6yzYp,2025年05月01日 18:53,🙏💗,2,Ch,2025-05-01 18:53:45.073952+08:00,Thursday,18,0,True,False
take.a.pin,2025-04-30T08:36:27.000Z,,18小時,我朋友叫ChatGPT脆皮雞，我覺得她是天才,False,False,285,8,19,16,19000,5522,https://www.threads.net/@take.a.pin/post/DJEHH5kTMwt,2025年05月01日 18:54,,0,Ch,2025-05-01 18:54:01.029327+08:00,Thursday,18,1,False,False
__lunarian.__,2025-05-01T02:26:30.000Z,,26分鐘,好好笑 原來我只睡了六個小時 我都勞動節放假了還不睡久一點==,False,False,0,0,0,0,360,8,https://www.threads.net/@__lunarian.__/post/DJGBlIgyYLb,2025年05月01日 18:54,,0,Ch,2025-05-01 18:54:17.130489+08:00,Thursday,18,0,False,False
infinityq45v8,2025-05-01T00:34:07.000Z,,2小時,大沢たかお祭りに圧倒されている…😅,False,False,27,0,1,0,14000,622,https://www.threads.net/@infinityq45v8/post/DJF0uGGBpPM,2025年05月01日 18:54,😅,1,Ch,2025-05-01 18:54:34.081179+08:00,Thursday,18,1,False,False
wmyhz_,2025-04-30T23:13:16.000Z,,3小時,一大早被谷歌,False,False,29,0,0,0,23000,1249,https://www.threads.net/@wmyhz_/post/DJFrd8Tz2RH,2025年05月01日 18:54,,0,Ch,2025-05-01 18:54:49.969178+08:00,Thursday,18,1,False,False
nutella_umbrellaaa,2025-04-30T07:53:47.000Z,,19小時,剛剛點進去拼盤按 怎麼按都是看台第一排 但我有kflow3的慘痛經驗 看台第一排是不會幸福的 所以等5/30再看看好了,False,False,23,3,0,0,3440,2644,https://www.threads.net/@nutella_umbrellaaa/post/DJECPX-Rkw9,2025年05月01日 18:55,,0,Ch,2025-05-01 18:55:05.928017+08:00,Thursday,18,0,False,False
shinun404,2025-04-30T18:45:32.000Z,,8小時,你知道嗎？張雨生跟林正英是同一年過世，只差了4天。 體感時間上是不是跟自己印象不符呢？,False,False,1,1,0,0,6580,25,https://www.threads.net/@shinun404/post/DJFM08OzYqB,2025年05月01日 18:55,,0,Ch,2025-05-01 18:55:21.684946+08:00,Thursday,18,0,True,False
youguangyu8,2025-04-30T15:18:00.000Z,美元匯率,11小時,已經一星期沒有關心美元匯率了， 剛剛看了一下美元來到31.98元。,False,False,7,0,0,0,5205,178,https://www.threads.net/@youguangyu8/post/DJE1E44TBwF,2025年05月01日 18:55,,0,Ch,2025-05-01 18:55:37.578778+08:00,Thursday,18,0,False,False
yaya11.13,2025-04-30T15:39:37.000Z,,11小時,我之前是楊丞琳粉絲 （看過他兩場演唱會 兩場簽唱會） 後來他開始不在台灣發展我對他的感覺也就慢慢淡了 不過很多人說他簽唱會之後就脫粉了 但我怎麼沒覺得他簽唱會跟演唱會本人有什麼很糟糕的地方？（真心好奇沒有要護航）,False,False,18,3,0,1,13000,263,https://www.threads.net/@yaya11.13/post/DJE3jSaSr7h,2025年05月01日 18:55,,0,Ch,2025-05-01 18:55:53.375962+08:00,Thursday,18,1,True,False
oa_sophia,2025-05-01T01:05:15.000Z,,1小時,朋友問我都報多少稅？ 重點是我不需要報稅￼ 所以我也不知道怎麼報稅,False,False,44,10,0,4,5995,1048,https://www.threads.net/@oa_sophia/post/DJF4SDPBgYb,2025年05月01日 18:56,,0,Ch,2025-05-01 18:56:09.334223+08:00,Thursday,18,0,True,False
amy_again_1221,2025-05-01T01:09:51.000Z,,1小時,：（覺得很冷） ：（以為是循環扇在吹所以很冷走去關掉） ：冷氣20度 ：幹學校有什麼問題誰會開20度的冷氣,False,False,3,1,0,0,1373,209,https://www.threads.net/@amy_again_1221/post/DJF4zwZTGwe,2025年05月01日 18:56,,0,Ch,2025-05-01 18:56:24.965018+08:00,Thursday,18,0,False,False
kaixuanlim,2025-04-30T23:36:23.000Z,,3小時,勞動節，今天一樣勞動（工作），大家都是嗎？,False,False,5,1,0,0,4756,619,https://www.threads.net/@kaixuanlim/post/DJFuHRWzAk3,2025年05月01日 18:56,,0,Ch,2025-05-01 18:56:40.603230+08:00,Thursday,18,0,True,False
elshe416,2025-04-30T21:34:11.000Z,,5小時,因threads新政策，此threads帳號不再有貼文,False,False,1,0,0,0,1563,31,https://www.threads.net/@elshe416/post/DJFgIM2z8M3,2025年05月01日 18:56,,0,Ch,2025-05-01 18:56:56.324717+08:00,Thursday,18,0,False,False
siryurig,2025-05-01T01:16:25.000Z,NBAThreads,1小時,Well…. On to game 6 Warriors.,False,False,6,0,0,0,4706,1153,https://www.threads.net/@siryurig/post/DJF5j45JpBX,2025年05月01日 18:57,,0,en,2025-05-01 18:57:12.370490+08:00,Thursday,18,0,False,False
nzinga.d,2025-05-01T01:01:40.000Z,,1小時,Why exactly are the Warriors down 30pts? How did we get here?,False,False,12,19,1,7,4429,297,https://www.threads.net/@nzinga.d/post/DJF334Yv4NS,2025年05月01日 18:57,,0,en,2025-05-01 18:57:28.676966+08:00,Thursday,18,0,True,False
hsuushzx_,2025-05-01T02:02:49.000Z,,54分鐘,感覺Google翻譯那個就是 系統嘗試把中文錯認為法文再翻譯成中文 然後就導致亂碼或嚴重的語意錯誤 不然就是因為這些大量輸入錯誤對翻譯 才會出現類似中毒現象的,False,False,9,1,0,0,972,4239,https://www.threads.net/@hsuushzx_/post/DJF-3tRy3Te,2025年05月01日 18:57,,0,Ch,2025-05-01 18:57:44.819475+08:00,Thursday,18,0,False,False
threads,2025-04-30T20:33:06.000Z,,6小時,To all the boys I’ve blocked before <3,False,False,4329,341,695,73,660000,4604057,https://www.threads.net/@threads/post/DJFZI0pSS2F,2025年05月01日 18:58,,0,en,2025-05-01 18:58:01.328793+08:00,Thursday,18,1,False,False
chrisochoa_45,2025-05-01T01:13:52.000Z,,1小時,Warriors got #31 G-League player in!? 🤣🤣🤣 They definitely wanna go home and win!!! 🤣🤣,False,False,10,0,0,1,4268,54,https://www.threads.net/@chrisochoa_45/post/DJF5ROTJBKn,2025年05月01日 18:58,🤣🤣🤣🤣🤣,5,en,2025-05-01 18:58:17.185810+08:00,Thursday,18,0,True,True
michelinemaynard,2025-05-01T00:52:18.000Z,Baseball Threads,2小時,"Ugh Pittsburgh, how sad.",False,False,8,0,0,0,6641,3235,https://www.threads.net/@michelinemaynard/post/DJF2zMGAIcR,2025年05月01日 18:58,,0,en,2025-05-01 18:58:33.104695+08:00,Thursday,18,0,False,False
martinldart,2025-05-01T01:08:17.000Z,,1小時,"Man, at this point, I’d be happy just to see the Warriors play five minutes of decent defense .￼ Yeah, I know the calls have gone against them. I know they’re not gonna win this game. But that defense that’s been so solid since Butler got here ha all but disappeared.",False,False,23,1,0,0,2589,7739,https://www.threads.net/@martinldart/post/DJF4oR8vXXf,2025年05月01日 18:58,,0,en,2025-05-01 18:58:49.237647+08:00,Thursday,18,0,False,False
vail_huang,2025-04-30T07:26:49.000Z,ubereats,19小時,UberOne會員條款又要搞事了 5/30生效 服務費最高折80% 延遲賠30取消 越改越爛😡,False,False,17,1,0,2,18000,52,https://www.threads.net/@vail_huang/post/DJD_J2TPfTQ,2025年05月01日 18:59,😡,1,Ch,2025-05-01 18:59:05.082247+08:00,Thursday,18,1,False,False
bren_zilch,2025-05-01T00:38:05.000Z,,2小時,"The Pirates are 2 games worse through 30 games than they were in 2021 and 2022, years where they lost 100+. The most embarrassing part: This is year-six of Cherington. They are worse, in almost every way, than when he started. It's not awful. It's pathetic.",False,False,0,1,0,0,1513,187,https://www.threads.net/@bren_zilch/post/DJF1LHusx1z,2025年05月01日 18:59,,0,en,2025-05-01 18:59:21.152980+08:00,Thursday,18,0,False,False
florentins365,2025-05-01T01:05:34.000Z,,1小時,スレッズ開いたら子育てに奮闘する大沢たかお祭りで超嬉しい 好きすぎて学生時代は舞台観に行ってました🥹,False,False,6,0,0,0,3102,89,https://www.threads.net/@florentins365/post/DJF4Uc2Stc_,2025年05月01日 18:59,🥹,1,Ch,2025-05-01 18:59:37.152340+08:00,Thursday,18,0,False,False
thinnnnnk_nayko,2025-05-01T02:20:21.000Z,勞動節,38分鐘,51勞動節沒放假的舉手🙋,False,False,1,1,0,0,133,32,https://www.threads.net/@thinnnnnk_nayko/post/DJGA4LozdYS,2025年05月01日 18:59,🙋,1,Ch,2025-05-01 18:59:53.031263+08:00,Thursday,18,0,False,False
violet_classy_,2025-05-01T00:08:17.000Z,,2小時,We need more Terry Moran !,False,False,8,0,0,1,10000,81,https://www.threads.net/@violet_classy_/post/DJFxw0tRQZ3,2025年05月01日 19:00,,0,en,2025-05-01 19:00:08.975378+08:00,Thursday,19,1,False,True
sasayutw,2025-04-30T16:01:14.000Z,信貸聯徵多查,10小時,有一位工程師申請中國信託像是打電動一樣！ 中信信貸一直按一直申請，三個月申請中信12次🥲 中信三個月申請12次算是聯徵多查嗎？ 在我眼𥚃算是一次！ 是的，這件聯徵多查信貸我申請過了😉,False,False,54,2,0,2,14000,11503,https://www.threads.net/@sasayutw/post/DJE6BlNz7GA,2025年05月01日 19:00,🥲😉,2,Ch,2025-05-01 19:00:25.074996+08:00,Thursday,19,1,True,True
ymhs_waterdispenser,2025-05-01T01:16:34.000Z,,1小時,必須知道的飲水機歷史🗣️🔥 1.飲水機發明於1906年 2.最早的飲水機是採用玻璃設計 3.亞洲第一家飲水機品牌是賀眾牌 （飲水機這個名字也是他們取的）,False,False,0,0,0,0,0,0,https://www.threads.net/@ymhs_waterdispenser/post/DJF5k-lT0Bb,2025年05月01日 19:01,🗣🔥,2,Ch,2025-05-01 19:01:01.092612+08:00,Thursday,19,0,False,False
2007._0108,2025-05-01T02:43:48.000Z,,16分鐘,好想找人一起跑5/18的銳咖 前一天會跟朋友去河河，18要跑兩間生咖加上西門大屏 是不是銳擔都可以… 有沒有嗑48的一起跑…,False,False,3,2,0,0,172,475,https://www.threads.net/@2007._0108/post/DJGDj1dJaLT,2025年05月01日 19:01,,0,Ch,2025-05-01 19:01:17.502751+08:00,Thursday,19,0,False,False
pie_trick,2025-04-30T20:18:05.000Z,勞動節,6小時,可憐的荷蘭勞工，5/1勞動節得用工作來慶祝，而不是放假,False,False,8,0,0,0,4486,420,https://www.threads.net/@pie_trick/post/DJFXa0hO5n4,2025年05月01日 19:01,,0,Ch,2025-05-01 19:01:33.019692+08:00,Thursday,19,0,False,False
felixliu56,2025-05-01T01:23:00.000Z,,1小時,剛剛收到chatgpt要加5%營業稅🥲,False,False,0,0,0,0,4331,68,https://www.threads.net/@felixliu56/post/DJF6UJWRUa0,2025年05月01日 19:01,🥲,1,Ch,2025-05-01 19:01:54.077450+08:00,Thursday,19,0,False,False
hsieh.charles,2025-04-30T16:11:27.000Z,,10小時,房價，我28歲買的第一間房漲了4.5倍，投資，我只相信房地產,False,False,18,6,0,0,11000,263,https://www.threads.net/@hsieh.charles/post/DJE7MYQPCKg,2025年05月01日 19:02,,0,Ch,2025-05-01 19:02:10.038073+08:00,Thursday,19,1,False,False
chunhan0822,2025-04-30T05:18:46.000Z,,21小時,@iammikihaha您好我是鏡電視記者張珺涵，有私訊您哀居！再麻煩查收陌生訊息感恩🙏,False,False,1,1,0,0,4218,644,https://www.threads.net/@chunhan0822/post/DJDwgDhSlOz,2025年05月01日 19:02,🙏,1,Ch,2025-05-01 19:02:26.396713+08:00,Thursday,19,0,False,True
oualfredo,2025-05-01T01:07:49.000Z,,1小時,甲骨文跟金文這種古字，看起來跟漢字不同，但是因為造字原則相同，可以找出對應的漢字，從漢字解讀出意義，甚至找出韻部，知道可能發音，最終能使用這個文字系統。但是甲骨文不能直接被,False,False,5,0,0,1,2574,584,https://www.threads.net/@oualfredo/post/DJF4k1XTTym,2025年05月01日 19:02,,0,Ch,2025-05-01 19:02:42.140030+08:00,Thursday,19,0,False,False
myserendipitylife,2025-04-30T16:23:47.000Z,,10小時,李珉炯的,False,False,328,0,0,5,8664,134,https://www.threads.net/@myserendipitylife/post/DJE8myjSyOt,2025年05月01日 19:02,,0,Ch,2025-05-01 19:02:58.061659+08:00,Thursday,19,0,False,False
rainple0130,2025-04-30T19:02:50.000Z,,7小時,ㄟ google,False,False,1,1,0,0,10000,209,https://www.threads.net/@rainple0130/post/DJFOzowz67U,2025年05月01日 19:03,,0,de,2025-05-01 19:03:14.121354+08:00,Thursday,19,1,False,False
chefcraig_retired,2025-05-01T02:09:13.000Z,,53分鐘,Warriors like to win it at home. Just like Chuck said! 😂,False,False,6,0,0,0,12000,55,https://www.threads.net/@chefcraig_retired/post/DJF_mmjtMwW,2025年05月01日 19:03,😂,1,en,2025-05-01 19:03:30.021731+08:00,Thursday,19,1,False,True
